season,home_team,away_team,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,outcome
2012,CLE,HOU,Daniel Gibson,Omri Casspi,Ramon Sessions,Samardo Samuels,Tristan Thompson,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,-1
2012,CLE,HOU,Antawn Jamison,Daniel Gibson,Kyrie Irving,Omri Casspi,Samardo Samuels,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,1
2012,CLE,HOU,Antawn Jamison,Daniel Gibson,Kyrie Irving,Omri Casspi,Samardo Samuels,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Samuel Dalembert,-1
2012,CLE,HOU,Alonzo Gee,Antawn Jamison,Daniel Gibson,Kyrie Irving,Samardo Samuels,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Samuel Dalembert,-1
2012,HOU,CHA,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Bismack Biyombo,Corey Maggette,D.J. Augustin,Gerald Henderson,Tyrus Thomas,1
2012,HOU,CHA,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Patrick Patterson,Bismack Biyombo,Corey Maggette,D.J. Augustin,Gerald Henderson,Tyrus Thomas,1
2012,HOU,CHA,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Patrick Patterson,Bismack Biyombo,Corey Maggette,Gerald Henderson,Kemba Walker,Tyrus Thomas,1
2012,HOU,CHA,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Patrick Patterson,Bismack Biyombo,Boris Diaw,Corey Maggette,Gerald Henderson,Kemba Walker,1
2012,HOU,CHA,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Patrick Patterson,Bismack Biyombo,Boris Diaw,Derrick Brown,Gerald Henderson,Kemba Walker,-1
2012,HOU,CHA,Chase Budinger,Courtney Lee,Jonny Flynn,Jordan Hill,Patrick Patterson,Bismack Biyombo,Boris Diaw,Derrick Brown,Gerald Henderson,Kemba Walker,-1
2012,HOU,CHA,Chase Budinger,Courtney Lee,Jonny Flynn,Jordan Hill,Patrick Patterson,Boris Diaw,Byron Mullens,Derrick Brown,Kemba Walker,Reggie Williams,1
2012,HOU,CHA,Chase Budinger,Courtney Lee,Jonny Flynn,Jordan Hill,Patrick Patterson,Byron Mullens,D.J. White,Derrick Brown,Kemba Walker,Reggie Williams,-1
2012,HOU,CHA,Chase Budinger,Courtney Lee,Jonny Flynn,Luis Scola,Patrick Patterson,Byron Mullens,Corey Maggette,D.J. White,Kemba Walker,Reggie Williams,-1
2012,HOU,CHA,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Byron Mullens,Corey Maggette,D.J. White,Kemba Walker,Reggie Williams,-1
2012,HOU,CHA,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Bismack Biyombo,Corey Maggette,D.J. Augustin,D.J. White,Reggie Williams,1
2012,HOU,CHA,Chandler Parsons,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Bismack Biyombo,Corey Maggette,D.J. Augustin,D.J. White,Reggie Williams,-1
2012,HOU,CHA,Chandler Parsons,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Bismack Biyombo,Corey Maggette,D.J. Augustin,D.J. White,Gerald Henderson,1
2012,HOU,CHA,Chandler Parsons,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Bismack Biyombo,Corey Maggette,D.J. White,Gerald Henderson,Kemba Walker,1
2012,HOU,CHA,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Bismack Biyombo,Corey Maggette,D.J. Augustin,Gerald Henderson,Tyrus Thomas,1
2012,HOU,CHA,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Bismack Biyombo,D.J. Augustin,D.J. White,Derrick Brown,Gerald Henderson,1
2012,HOU,CHA,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Samuel Dalembert,Bismack Biyombo,D.J. White,Derrick Brown,Gerald Henderson,Kemba Walker,1
2012,HOU,CHA,Chase Budinger,Courtney Lee,Jonny Flynn,Jordan Hill,Patrick Patterson,Boris Diaw,Byron Mullens,Derrick Brown,Kemba Walker,Reggie Williams,-1
2012,HOU,CHA,Chase Budinger,Greg Smith,Jonny Flynn,Jordan Hill,Marcus Morris,Boris Diaw,Byron Mullens,Derrick Brown,Kemba Walker,Reggie Williams,-1
2012,HOU,CHA,Chase Budinger,Greg Smith,Jonny Flynn,Jordan Hill,Marcus Morris,Byron Mullens,Derrick Brown,Kemba Walker,Matt Carroll,Tyrus Thomas,1
2012,HOU,CHA,Chase Budinger,Greg Smith,Hasheem Thabeet,Jonny Flynn,Marcus Morris,Byron Mullens,Derrick Brown,Kemba Walker,Matt Carroll,Tyrus Thomas,-1
2012,LAC,HOU,Blake Griffin,Caron Butler,Chris Paul,DeAndre Jordan,Randy Foye,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,-1
2012,LAC,HOU,Blake Griffin,Caron Butler,Chris Paul,Mo Williams,Reggie Evans,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,-1
2012,LAC,HOU,Bobby Simmons,Chris Paul,Kenyon Martin,Mo Williams,Reggie Evans,Courtney Lee,Goran Dragic,Luis Scola,Marcus Morris,Patrick Patterson,1
2012,LAC,HOU,Bobby Simmons,Chris Paul,Kenyon Martin,Mo Williams,Reggie Evans,Courtney Fortson,Courtney Lee,Luis Scola,Marcus Morris,Patrick Patterson,-1
2012,LAC,HOU,Bobby Simmons,Eric Bledsoe,Kenyon Martin,Mo Williams,Reggie Evans,Chase Budinger,Goran Dragic,Marcus Morris,Patrick Patterson,Samuel Dalembert,-1
2012,LAC,HOU,Bobby Simmons,Kenyon Martin,Mo Williams,Randy Foye,Reggie Evans,Chase Budinger,Goran Dragic,Marcus Morris,Patrick Patterson,Samuel Dalembert,-1
2012,LAC,HOU,Bobby Simmons,DeAndre Jordan,Kenyon Martin,Mo Williams,Randy Foye,Chase Budinger,Goran Dragic,Marcus Morris,Patrick Patterson,Samuel Dalembert,1
2012,LAC,HOU,Blake Griffin,Chris Paul,DeAndre Jordan,Mo Williams,Randy Foye,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,1
2012,LAC,HOU,Blake Griffin,Caron Butler,Chris Paul,DeAndre Jordan,Randy Foye,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,-1
2012,LAC,HOU,Caron Butler,Chris Paul,DeAndre Jordan,Kenyon Martin,Randy Foye,Chase Budinger,Courtney Lee,Goran Dragic,Greg Smith,Luis Scola,-1
2012,LAC,HOU,Blake Griffin,Caron Butler,Chris Paul,DeAndre Jordan,Randy Foye,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,1
2012,LAC,HOU,Blake Griffin,Caron Butler,Chris Paul,DeAndre Jordan,Randy Foye,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,1
2012,LAC,HOU,Blake Griffin,Caron Butler,Chris Paul,Mo Williams,Reggie Evans,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,1
2012,LAC,HOU,Blake Griffin,Caron Butler,Chris Paul,Mo Williams,Reggie Evans,Courtney Lee,Goran Dragic,Luis Scola,Marcus Morris,Patrick Patterson,-1
2012,LAC,HOU,Bobby Simmons,Chris Paul,Kenyon Martin,Mo Williams,Reggie Evans,Courtney Lee,Goran Dragic,Luis Scola,Marcus Morris,Patrick Patterson,1
2012,LAC,HOU,Bobby Simmons,Caron Butler,Chris Paul,Kenyon Martin,Mo Williams,Courtney Lee,Goran Dragic,Luis Scola,Marcus Morris,Patrick Patterson,-1
2012,LAC,HOU,Bobby Simmons,Caron Butler,Chris Paul,Kenyon Martin,Mo Williams,Chase Budinger,Courtney Lee,Luis Scola,Marcus Morris,Patrick Patterson,-1
2012,LAC,HOU,Bobby Simmons,Kenyon Martin,Mo Williams,Randy Foye,Reggie Evans,Chase Budinger,Goran Dragic,Luis Scola,Marcus Morris,Patrick Patterson,-1
2012,LAC,HOU,Bobby Simmons,Kenyon Martin,Mo Williams,Randy Foye,Reggie Evans,Chase Budinger,Goran Dragic,Marcus Morris,Patrick Patterson,Samuel Dalembert,-1
2012,LAC,HOU,Blake Griffin,Bobby Simmons,Kenyon Martin,Mo Williams,Randy Foye,Chase Budinger,Courtney Lee,Goran Dragic,Patrick Patterson,Samuel Dalembert,-1
2012,LAC,HOU,Blake Griffin,Chris Paul,Kenyon Martin,Mo Williams,Randy Foye,Chase Budinger,Courtney Lee,Goran Dragic,Patrick Patterson,Samuel Dalembert,-1
2012,LAC,HOU,Blake Griffin,Chris Paul,DeAndre Jordan,Mo Williams,Randy Foye,Chase Budinger,Courtney Lee,Goran Dragic,Patrick Patterson,Samuel Dalembert,-1
2012,LAC,HOU,Blake Griffin,Chris Paul,DeAndre Jordan,Mo Williams,Randy Foye,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,-1
2012,LAC,HOU,Blake Griffin,Caron Butler,Chris Paul,DeAndre Jordan,Randy Foye,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,1
2012,HOU,LAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Andrew Bynum,Kobe Bryant,Metta World Peace,Pau Gasol,Steve Blake,-1
2012,HOU,LAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Josh McRoberts,Kobe Bryant,Matt Barnes,Pau Gasol,Ramon Sessions,-1
2012,HOU,LAL,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Samuel Dalembert,Josh McRoberts,Kobe Bryant,Matt Barnes,Pau Gasol,Ramon Sessions,-1
2012,HOU,LAL,Chandler Parsons,Chase Budinger,Goran Dragic,Marcus Camby,Patrick Patterson,Josh McRoberts,Kobe Bryant,Matt Barnes,Pau Gasol,Ramon Sessions,-1
2012,HOU,LAL,Chandler Parsons,Chase Budinger,Goran Dragic,Marcus Camby,Patrick Patterson,Josh McRoberts,Matt Barnes,Metta World Peace,Pau Gasol,Ramon Sessions,1
2012,HOU,LAL,Chase Budinger,Courtney Fortson,Courtney Lee,Marcus Camby,Patrick Patterson,Andrew Bynum,Josh McRoberts,Matt Barnes,Metta World Peace,Ramon Sessions,1
2012,HOU,LAL,Chase Budinger,Courtney Fortson,Courtney Lee,Marcus Camby,Patrick Patterson,Andrew Bynum,Matt Barnes,Metta World Peace,Ramon Sessions,Troy Murphy,-1
2012,HOU,LAL,Chase Budinger,Courtney Fortson,Courtney Lee,Marcus Camby,Patrick Patterson,Andrew Bynum,Kobe Bryant,Matt Barnes,Ramon Sessions,Troy Murphy,-1
2012,HOU,LAL,Chase Budinger,Courtney Lee,Goran Dragic,Patrick Patterson,Samuel Dalembert,Andrew Bynum,Kobe Bryant,Matt Barnes,Ramon Sessions,Troy Murphy,-1
2012,HOU,LAL,Chase Budinger,Courtney Lee,Goran Dragic,Patrick Patterson,Samuel Dalembert,Kobe Bryant,Metta World Peace,Pau Gasol,Steve Blake,Troy Murphy,1
2012,HOU,LAL,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Samuel Dalembert,Kobe Bryant,Metta World Peace,Pau Gasol,Steve Blake,Troy Murphy,1
2012,HOU,LAL,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Samuel Dalembert,Andrew Bynum,Kobe Bryant,Metta World Peace,Pau Gasol,Steve Blake,-1
2012,HOU,LAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Andrew Bynum,Kobe Bryant,Metta World Peace,Pau Gasol,Steve Blake,1
2012,HOU,LAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Marcus Camby,Josh McRoberts,Kobe Bryant,Matt Barnes,Pau Gasol,Steve Blake,1
2012,HOU,LAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Marcus Camby,Josh McRoberts,Kobe Bryant,Matt Barnes,Pau Gasol,Ramon Sessions,-1
2012,HOU,LAL,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Marcus Camby,Josh McRoberts,Kobe Bryant,Matt Barnes,Pau Gasol,Ramon Sessions,-1
2012,HOU,LAL,Chandler Parsons,Chase Budinger,Goran Dragic,Marcus Camby,Patrick Patterson,Andrew Bynum,Josh McRoberts,Kobe Bryant,Matt Barnes,Ramon Sessions,-1
2012,HOU,LAL,Chandler Parsons,Chase Budinger,Courtney Fortson,Marcus Camby,Patrick Patterson,Jordan Hill,Josh McRoberts,Kobe Bryant,Matt Barnes,Ramon Sessions,-1
2012,HOU,LAL,Chase Budinger,Courtney Lee,Goran Dragic,Marcus Camby,Patrick Patterson,Josh McRoberts,Matt Barnes,Metta World Peace,Ramon Sessions,Troy Murphy,-1
2012,HOU,LAL,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,Josh McRoberts,Matt Barnes,Metta World Peace,Ramon Sessions,Troy Murphy,-1
2012,HOU,LAL,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,Matt Barnes,Metta World Peace,Pau Gasol,Ramon Sessions,Troy Murphy,1
2012,HOU,LAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,Matt Barnes,Metta World Peace,Pau Gasol,Ramon Sessions,Troy Murphy,1
2012,HOU,LAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,Josh McRoberts,Kobe Bryant,Metta World Peace,Pau Gasol,Ramon Sessions,1
2012,HOU,LAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,Kobe Bryant,Metta World Peace,Pau Gasol,Ramon Sessions,Troy Murphy,-1
2012,HOU,GSW,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,David Lee,Dorell Wright,Jeremy Tyler,Klay Thompson,Nate Robinson,1
2012,HOU,GSW,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,David Lee,Dominic McGuire,Dorell Wright,Klay Thompson,Nate Robinson,1
2012,HOU,GSW,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Brandon Rush,David Lee,Dominic McGuire,Dorell Wright,Nate Robinson,1
2012,HOU,GSW,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Brandon Rush,David Lee,Dominic McGuire,Nate Robinson,Richard Jefferson,1
2012,HOU,GSW,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Marcus Camby,Brandon Rush,Charles Jenkins,Dominic McGuire,Mickell Gladness,Richard Jefferson,-1
2012,HOU,GSW,Chase Budinger,Courtney Fortson,Courtney Lee,Luis Scola,Marcus Camby,Brandon Rush,Charles Jenkins,Dominic McGuire,Mickell Gladness,Richard Jefferson,-1
2012,HOU,GSW,Chase Budinger,Courtney Fortson,Courtney Lee,Marcus Camby,Patrick Patterson,Brandon Rush,David Lee,Klay Thompson,Nate Robinson,Richard Jefferson,-1
2012,HOU,GSW,Chandler Parsons,Chase Budinger,Courtney Fortson,Marcus Camby,Patrick Patterson,Brandon Rush,David Lee,Klay Thompson,Nate Robinson,Richard Jefferson,-1
2012,HOU,GSW,Chandler Parsons,Chase Budinger,Courtney Fortson,Marcus Camby,Patrick Patterson,Brandon Rush,David Lee,Dorell Wright,Nate Robinson,Richard Jefferson,-1
2012,HOU,GSW,Chandler Parsons,Chase Budinger,Goran Dragic,Marcus Camby,Patrick Patterson,Brandon Rush,David Lee,Dorell Wright,Nate Robinson,Richard Jefferson,1
2012,HOU,GSW,Chandler Parsons,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,David Lee,Dorell Wright,Klay Thompson,Nate Robinson,Richard Jefferson,1
2012,HOU,GSW,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,David Lee,Dorell Wright,Jeremy Tyler,Klay Thompson,Nate Robinson,1
2012,HOU,GSW,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Charles Jenkins,David Lee,Dominic McGuire,Dorell Wright,Richard Jefferson,-1
2012,HOU,GSW,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Brandon Rush,Charles Jenkins,David Lee,Dominic McGuire,Richard Jefferson,1
2012,HOU,GSW,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Brandon Rush,Charles Jenkins,Chris Wright,Dominic McGuire,Richard Jefferson,-1
2012,HOU,GSW,Chandler Parsons,Courtney Lee,Goran Dragic,Patrick Patterson,Samuel Dalembert,Brandon Rush,Charles Jenkins,Chris Wright,Dominic McGuire,Richard Jefferson,1
2012,HOU,GSW,Chandler Parsons,Courtney Fortson,Courtney Lee,Patrick Patterson,Samuel Dalembert,Brandon Rush,Charles Jenkins,Chris Wright,Dominic McGuire,Richard Jefferson,1
2012,HOU,GSW,Chandler Parsons,Chase Budinger,Courtney Fortson,Marcus Camby,Patrick Patterson,Brandon Rush,David Lee,Dominic McGuire,Klay Thompson,Nate Robinson,-1
2012,HOU,GSW,Chandler Parsons,Chase Budinger,Courtney Fortson,Marcus Camby,Patrick Patterson,David Lee,Dominic McGuire,Klay Thompson,Nate Robinson,Richard Jefferson,-1
2012,HOU,GSW,Chase Budinger,Courtney Fortson,Marcus Camby,Marcus Morris,Patrick Patterson,David Lee,Dominic McGuire,Klay Thompson,Nate Robinson,Richard Jefferson,1
2012,HOU,GSW,Chase Budinger,Courtney Fortson,Marcus Camby,Marcus Morris,Patrick Patterson,Charles Jenkins,Dominic McGuire,Klay Thompson,Mickell Gladness,Richard Jefferson,1
2012,HOU,GSW,Chase Budinger,Courtney Fortson,Marcus Camby,Marcus Morris,Patrick Patterson,Charles Jenkins,Chris Wright,Dominic McGuire,Klay Thompson,Mickell Gladness,1
2012,HOU,GSW,Chase Budinger,Courtney Fortson,Marcus Camby,Marcus Morris,Patrick Patterson,Charles Jenkins,Chris Wright,Jeremy Tyler,Klay Thompson,Mickell Gladness,-1
2012,HOU,GSW,Chandler Parsons,Chase Budinger,Courtney Fortson,Marcus Morris,Patrick Patterson,Charles Jenkins,Chris Wright,Jeremy Tyler,Klay Thompson,Mickell Gladness,-1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Dirk Nowitzki,Ian Mahinmi,Jason Kidd,Shawn Marion,Vince Carter,-1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Dirk Nowitzki,Ian Mahinmi,Jason Kidd,Lamar Odom,Vince Carter,1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Ian Mahinmi,Jason Kidd,Jason Terry,Lamar Odom,Vince Carter,-1
2012,HOU,DAL,Chase Budinger,Courtney Lee,Goran Dragic,Patrick Patterson,Samuel Dalembert,Brandan Wright,Dirk Nowitzki,Jason Terry,Lamar Odom,Rodrigue Beaubois,1
2012,HOU,DAL,Chandler Parsons,Chase Budinger,Courtney Fortson,Marcus Camby,Patrick Patterson,Brandan Wright,Dirk Nowitzki,Jason Terry,Lamar Odom,Rodrigue Beaubois,1
2012,HOU,DAL,Chandler Parsons,Chase Budinger,Courtney Fortson,Marcus Camby,Patrick Patterson,Brandan Wright,Dirk Nowitzki,Jason Terry,Rodrigue Beaubois,Shawn Marion,-1
2012,HOU,DAL,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Marcus Camby,Brandan Wright,Dirk Nowitzki,Jason Terry,Rodrigue Beaubois,Shawn Marion,-1
2012,HOU,DAL,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Marcus Camby,Brandan Wright,Jason Terry,Rodrigue Beaubois,Shawn Marion,Vince Carter,-1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Marcus Camby,Brandan Wright,Jason Kidd,Rodrigue Beaubois,Shawn Marion,Vince Carter,-1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Brandan Wright,Jason Kidd,Rodrigue Beaubois,Shawn Marion,Vince Carter,-1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Brandan Wright,Dirk Nowitzki,Jason Kidd,Rodrigue Beaubois,Shawn Marion,1
2012,HOU,DAL,Chandler Parsons,Chase Budinger,Courtney Lee,Luis Scola,Marcus Camby,Brandan Wright,Dirk Nowitzki,Jason Kidd,Rodrigue Beaubois,Shawn Marion,-1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Dirk Nowitzki,Ian Mahinmi,Jason Kidd,Shawn Marion,Vince Carter,1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Dirk Nowitzki,Ian Mahinmi,Jason Kidd,Jason Terry,Shawn Marion,1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,Ian Mahinmi,Jason Kidd,Jason Terry,Lamar Odom,Shawn Marion,1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Patrick Patterson,Samuel Dalembert,Ian Mahinmi,Jason Kidd,Jason Terry,Lamar Odom,Shawn Marion,-1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Patrick Patterson,Samuel Dalembert,Brandan Wright,Brian Cardinal,Jason Terry,Lamar Odom,Rodrigue Beaubois,-1
2012,HOU,DAL,Chase Budinger,Courtney Fortson,Courtney Lee,Marcus Camby,Patrick Patterson,Brandan Wright,Brian Cardinal,Dirk Nowitzki,Jason Terry,Rodrigue Beaubois,1
2012,HOU,DAL,Chase Budinger,Courtney Lee,Goran Dragic,Marcus Camby,Patrick Patterson,Brandan Wright,Dirk Nowitzki,Jason Terry,Rodrigue Beaubois,Vince Carter,-1
2012,HOU,DAL,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Marcus Camby,Brandan Wright,Dirk Nowitzki,Jason Terry,Rodrigue Beaubois,Vince Carter,1
2012,HOU,DAL,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Marcus Camby,Brandan Wright,Jason Terry,Rodrigue Beaubois,Shawn Marion,Vince Carter,1
2012,HOU,DAL,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Marcus Camby,Brandan Wright,Jason Kidd,Rodrigue Beaubois,Shawn Marion,Vince Carter,1
2012,HOU,DAL,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Marcus Camby,Brandan Wright,Dirk Nowitzki,Jason Kidd,Jason Terry,Shawn Marion,-1
2012,DAL,HOU,Dirk Nowitzki,Ian Mahinmi,Jason Kidd,Shawn Marion,Vince Carter,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,-1
2012,DAL,HOU,Dirk Nowitzki,Ian Mahinmi,Jason Kidd,Jason Terry,Vince Carter,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,-1
2012,DAL,HOU,Ian Mahinmi,Jason Kidd,Jason Terry,Lamar Odom,Vince Carter,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,-1
2012,DAL,HOU,Brandan Wright,Jason Terry,Lamar Odom,Rodrigue Beaubois,Vince Carter,Chase Budinger,Courtney Lee,Goran Dragic,Luis Scola,Marcus Camby,1
2012,DAL,HOU,Brandan Wright,Jason Terry,Lamar Odom,Rodrigue Beaubois,Shawn Marion,Chase Budinger,Courtney Lee,Goran Dragic,Marcus Camby,Patrick Patterson,-1
2012,DAL,HOU,Brandan Wright,Jason Terry,Lamar Odom,Rodrigue Beaubois,Shawn Marion,Chandler Parsons,Chase Budinger,Earl Boykins,Marcus Camby,Patrick Patterson,1
2012,DAL,HOU,Brandan Wright,Dirk Nowitzki,Jason Terry,Rodrigue Beaubois,Shawn Marion,Chandler Parsons,Chase Budinger,Earl Boykins,Marcus Camby,Patrick Patterson,1
2012,DAL,HOU,Brandan Wright,Dirk Nowitzki,Jason Kidd,Jason Terry,Lamar Odom,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,-1
2012,DAL,HOU,Dirk Nowitzki,Ian Mahinmi,Jason Kidd,Lamar Odom,Rodrigue Beaubois,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Patrick Patterson,-1
2012,DAL,HOU,Dirk Nowitzki,Ian Mahinmi,Jason Kidd,Lamar Odom,Rodrigue Beaubois,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Marcus Camby,-1
2012,DAL,HOU,Brandan Wright,Dirk Nowitzki,Jason Kidd,Jason Terry,Shawn Marion,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Marcus Camby,1
2012,DAL,HOU,Dirk Nowitzki,Ian Mahinmi,Jason Kidd,Shawn Marion,Vince Carter,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,-1
2012,DAL,HOU,Dirk Nowitzki,Ian Mahinmi,Jason Kidd,Jason Terry,Shawn Marion,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,1
2012,DAL,HOU,Brandan Wright,Jason Kidd,Jason Terry,Lamar Odom,Shawn Marion,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Samuel Dalembert,1
2012,DAL,HOU,Brandan Wright,Jason Kidd,Jason Terry,Lamar Odom,Shawn Marion,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Patrick Patterson,-1
2012,DAL,HOU,Brandan Wright,Dirk Nowitzki,Jason Terry,Lamar Odom,Rodrigue Beaubois,Chandler Parsons,Chase Budinger,Goran Dragic,Luis Scola,Patrick Patterson,1
2012,DAL,HOU,Brandan Wright,Dirk Nowitzki,Jason Terry,Lamar Odom,Rodrigue Beaubois,Chandler Parsons,Chase Budinger,Goran Dragic,Marcus Camby,Patrick Patterson,-1
2012,DAL,HOU,Brandan Wright,Dirk Nowitzki,Jason Terry,Lamar Odom,Rodrigue Beaubois,Chandler Parsons,Chase Budinger,Earl Boykins,Marcus Camby,Patrick Patterson,1
2012,DAL,HOU,Brandan Wright,Dirk Nowitzki,Jason Terry,Lamar Odom,Rodrigue Beaubois,Chase Budinger,Courtney Lee,Earl Boykins,Marcus Camby,Patrick Patterson,-1
2012,DAL,HOU,Brandan Wright,Jason Terry,Lamar Odom,Rodrigue Beaubois,Vince Carter,Chase Budinger,Courtney Lee,Earl Boykins,Marcus Camby,Patrick Patterson,-1
2012,DAL,HOU,Brandan Wright,Dirk Nowitzki,Jason Terry,Rodrigue Beaubois,Vince Carter,Chase Budinger,Courtney Lee,Earl Boykins,Goran Dragic,Luis Scola,1
2012,DAL,HOU,Brandan Wright,Dirk Nowitzki,Jason Terry,Rodrigue Beaubois,Shawn Marion,Chandler Parsons,Courtney Lee,Earl Boykins,Goran Dragic,Luis Scola,-1
2012,HOU,MEM,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Marcus Camby,Marc Gasol,Marreese Speights,Mike Conley,Rudy Gay,Tony Allen,1
2012,HOU,MEM,Chandler Parsons,Courtney Lee,Goran Dragic,Luis Scola,Marcus Camby,Marc Gasol,Mike Conley,O.J. Mayo,Rudy Gay,Zach Randolph,-1
