season,team,player_0,player_1,player_2,player_3,target_player
7,22,77,26,743,807,817
7,22,77,817,743,807,26
7,22,77,817,26,807,743
7,22,77,817,26,743,807
7,28,686,789,925,521,674
7,28,674,789,925,521,686
7,28,674,686,925,521,789
7,28,674,686,789,521,925
7,28,674,686,789,925,521
7,28,674,892,530,867,893
7,28,893,892,530,867,674
7,28,893,674,530,867,892
7,28,893,674,892,867,530
7,28,893,674,892,530,867
7,28,892,530,521,867,674
7,28,674,530,521,867,892
7,28,674,892,521,867,530
7,28,674,892,530,867,521
7,28,674,892,530,521,867
7,28,674,892,530,867,893
7,28,893,892,530,867,674
7,28,893,674,530,867,892
7,28,893,674,892,867,530
7,28,893,674,892,530,867
7,28,674,686,789,925,893
7,28,893,686,789,925,674
7,28,893,674,789,925,686
7,28,893,674,686,925,789
7,28,893,674,686,789,925
7,28,892,686,789,925,893
7,28,893,686,789,925,892
7,28,893,892,789,925,686
7,28,893,892,686,925,789
7,28,893,892,686,789,925
7,28,686,789,925,521,892
7,28,892,789,925,521,686
7,28,892,686,925,521,789
7,28,892,686,789,521,925
7,28,892,686,789,925,521
7,28,892,789,521,867,674
7,28,674,789,521,867,892
7,28,674,892,521,867,789
7,28,674,892,789,867,521
7,28,674,892,789,521,867
7,8,112,838,479,689,664
7,8,664,838,479,689,112
7,8,664,112,479,689,838
7,8,664,112,838,689,479
7,8,664,112,838,479,689
7,8,547,36,689,957,112
7,8,112,36,689,957,547
7,8,112,547,689,957,36
7,8,112,547,36,957,689
7,8,112,547,36,689,957
7,8,36,479,946,957,547
7,8,547,479,946,957,36
7,8,547,36,946,957,479
7,8,547,36,479,957,946
7,8,547,36,479,946,957
7,8,547,36,838,946,112
7,8,112,36,838,946,547
7,8,112,547,838,946,36
7,8,112,547,36,946,838
7,8,112,547,36,838,946
7,8,112,838,479,689,664
7,8,664,838,479,689,112
7,8,664,112,479,689,838
7,8,664,112,838,689,479
7,8,664,112,838,479,689
7,8,112,36,479,689,664
7,8,664,36,479,689,112
7,8,664,112,479,689,36
7,8,664,112,36,689,479
7,8,664,112,36,479,689
7,8,547,36,479,946,112
7,8,112,36,479,946,547
7,8,112,547,479,946,36
7,8,112,547,36,946,479
7,8,112,547,36,479,946
7,8,838,479,689,765,664
7,8,664,479,689,765,838
7,8,664,838,689,765,479
7,8,664,838,479,765,689
7,8,664,838,479,689,765
7,32,537,150,95,196,70
7,32,70,150,95,196,537
7,32,70,537,95,196,150
7,32,70,537,150,196,95
7,32,70,537,150,95,196
7,32,537,150,95,196,70
7,32,70,150,95,196,537
7,32,70,537,95,196,150
7,32,70,537,150,196,95
7,32,70,537,150,95,196
7,32,70,909,196,376,159
7,32,159,909,196,376,70
7,32,159,70,196,376,909
7,32,159,70,909,376,196
7,32,159,70,909,196,376
7,32,70,909,196,376,159
7,32,159,909,196,376,70
7,32,159,70,196,376,909
7,32,159,70,909,376,196
7,32,159,70,909,196,376
7,32,537,150,95,80,159
7,32,159,150,95,80,537
7,32,159,537,95,80,150
7,32,159,537,150,80,95
7,32,159,537,150,95,80
7,32,537,150,95,80,159
7,32,159,150,95,80,537
7,32,159,537,95,80,150
7,32,159,537,150,80,95
7,32,159,537,150,95,80
7,32,70,537,150,95,159
7,32,159,537,150,95,70
7,32,159,70,150,95,537
7,32,159,70,537,95,150
7,32,159,70,537,150,95
7,32,537,150,95,80,159
7,32,159,150,95,80,537
7,32,159,537,95,80,150
7,32,159,537,150,80,95
7,32,159,537,150,95,80
7,32,537,150,95,196,70
7,32,70,150,95,196,537
7,32,70,537,95,196,150
7,32,70,537,150,196,95
7,32,70,537,150,95,196
7,32,95,909,196,376,70
7,32,70,909,196,376,95
7,32,70,95,196,376,909
7,32,70,95,909,376,196
7,32,70,95,909,196,376
7,32,70,909,196,376,159
7,32,159,909,196,376,70
7,32,159,70,196,376,909
7,32,159,70,909,376,196
7,32,159,70,909,196,376
7,19,894,728,940,715,619
7,19,619,728,940,715,894
7,19,619,894,940,715,728
7,19,619,894,728,715,940
7,19,619,894,728,940,715
7,19,685,516,261,429,728
7,19,728,516,261,429,685
7,19,728,685,261,429,516
7,19,728,685,516,429,261
7,19,728,685,516,261,429
7,19,696,516,261,429,685
7,19,685,516,261,429,696
7,19,685,696,261,429,516
7,19,685,696,516,429,261
7,19,685,696,516,261,429
7,19,685,696,429,715,894
7,19,894,696,429,715,685
7,19,894,685,429,715,696
7,19,894,685,696,715,429
7,19,894,685,696,429,715
7,19,685,696,429,715,894
7,19,894,696,429,715,685
7,19,894,685,429,715,696
7,19,894,685,696,715,429
7,19,894,685,696,429,715
7,19,685,696,516,429,894
7,19,894,696,516,429,685
7,19,894,685,516,429,696
7,19,894,685,696,429,516
7,19,894,685,696,516,429
7,19,612,894,696,940,755
7,19,755,894,696,940,612
7,19,755,612,696,940,894
7,19,755,612,894,940,696
7,19,755,612,894,696,940
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,545,469,441,440,605
7,2,605,469,441,440,545
7,2,605,545,441,440,469
7,2,605,545,469,440,441
7,2,605,545,469,441,440
7,2,545,469,441,440,605
7,2,605,469,441,440,545
7,2,605,545,441,440,469
7,2,605,545,469,440,441
7,2,605,545,469,441,440
7,2,545,469,441,440,605
7,2,605,469,441,440,545
7,2,605,545,441,440,469
7,2,605,545,469,440,441
7,2,605,545,469,441,440
7,2,545,469,441,440,121
7,2,121,469,441,440,545
7,2,121,545,441,440,469
7,2,121,545,469,440,441
7,2,121,545,469,441,440
7,2,121,545,213,440,669
7,2,669,545,213,440,121
7,2,669,121,213,440,545
7,2,669,121,545,440,213
7,2,669,121,545,213,440
7,2,121,213,469,440,669
7,2,669,213,469,440,121
7,2,669,121,469,440,213
7,2,669,121,213,440,469
7,2,669,121,213,469,440
7,2,121,213,469,370,669
7,2,669,213,469,370,121
7,2,669,121,469,370,213
7,2,669,121,213,370,469
7,2,669,121,213,469,370
7,2,121,213,469,441,669
7,2,669,213,469,441,121
7,2,669,121,469,441,213
7,2,669,121,213,441,469
7,2,669,121,213,469,441
7,2,121,605,213,441,669
7,2,669,605,213,441,121
7,2,669,121,213,441,605
7,2,669,121,605,441,213
7,2,669,121,605,213,441
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,213,469,440,669
7,2,669,213,469,440,121
7,2,669,121,469,440,213
7,2,669,121,213,440,469
7,2,669,121,213,469,440
7,2,213,469,441,440,605
7,2,605,469,441,440,213
7,2,605,213,441,440,469
7,2,605,213,469,440,441
7,2,605,213,469,441,440
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,605,545,213,440,669
7,2,669,545,213,440,605
7,2,669,605,213,440,545
7,2,669,605,545,440,213
7,2,669,605,545,213,440
7,2,121,605,545,469,669
7,2,669,605,545,469,121
7,2,669,121,545,469,605
7,2,669,121,605,469,545
7,2,669,121,605,545,469
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,605,545,441,440,121
7,2,121,545,441,440,605
7,2,121,605,441,440,545
7,2,121,605,545,440,441
7,2,121,605,545,441,440
7,2,605,545,469,440,121
7,2,121,545,469,440,605
7,2,121,605,469,440,545
7,2,121,605,545,440,469
7,2,121,605,545,469,440
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,605,545,235,669
7,2,669,605,545,235,121
7,2,669,121,545,235,605
7,2,669,121,605,235,545
7,2,669,121,605,545,235
7,2,605,235,370,440,68
7,2,68,235,370,440,605
7,2,68,605,370,440,235
7,2,68,605,235,440,370
7,2,68,605,235,370,440
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,545,213,235,669
7,2,669,545,213,235,121
7,2,669,121,213,235,545
7,2,669,121,545,235,213
7,2,669,121,545,213,235
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,545,213,235,669
7,2,669,545,213,235,121
7,2,669,121,213,235,545
7,2,669,121,545,235,213
7,2,669,121,545,213,235
7,2,605,545,213,235,68
7,2,68,545,213,235,605
7,2,68,605,213,235,545
7,2,68,605,545,235,213
7,2,68,605,545,213,235
7,2,605,235,370,440,68
7,2,68,235,370,440,605
7,2,68,605,370,440,235
7,2,68,605,235,440,370
7,2,68,605,235,370,440
7,2,235,370,441,440,605
7,2,605,370,441,440,235
7,2,605,235,441,440,370
7,2,605,235,370,440,441
7,2,605,235,370,441,440
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,605,235,370,669
7,2,669,605,235,370,121
7,2,669,121,235,370,605
7,2,669,121,605,370,235
7,2,669,121,605,235,370
7,2,605,235,370,440,68
7,2,68,235,370,440,605
7,2,68,605,370,440,235
7,2,68,605,235,440,370
7,2,68,605,235,370,440
7,2,605,469,235,440,669
7,2,669,469,235,440,605
7,2,669,605,235,440,469
7,2,669,605,469,440,235
7,2,669,605,469,235,440
7,2,121,545,213,235,669
7,2,669,545,213,235,121
7,2,669,121,213,235,545
7,2,669,121,545,235,213
7,2,669,121,545,213,235
7,2,121,605,545,213,669
7,2,669,605,545,213,121
7,2,669,121,545,213,605
7,2,669,121,605,213,545
7,2,669,121,605,545,213
7,5,837,865,572,648,824
7,5,824,865,572,648,837
7,5,824,837,572,648,865
7,5,824,837,865,648,572
7,5,824,837,865,572,648
7,5,837,865,572,648,824
7,5,824,865,572,648,837
7,5,824,837,572,648,865
7,5,824,837,865,648,572
7,5,824,837,865,572,648
7,5,73,72,781,649,100
7,5,100,72,781,649,73
7,5,100,73,781,649,72
7,5,100,73,72,649,781
7,5,100,73,72,781,649
7,5,73,72,781,649,100
7,5,100,72,781,649,73
7,5,100,73,781,649,72
7,5,100,73,72,649,781
7,5,100,73,72,781,649
7,5,837,781,572,649,72
7,5,72,781,572,649,837
7,5,72,837,572,649,781
7,5,72,837,781,649,572
7,5,72,837,781,572,649
7,5,837,246,781,649,824
7,5,824,246,781,649,837
7,5,824,837,781,649,246
7,5,824,837,246,649,781
7,5,824,837,246,781,649
7,5,73,837,781,649,100
7,5,100,837,781,649,73
7,5,100,73,781,649,837
7,5,100,73,837,649,781
7,5,100,73,837,781,649
7,5,73,72,781,649,100
7,5,100,72,781,649,73
7,5,100,73,781,649,72
7,5,100,73,72,649,781
7,5,100,73,72,781,649
7,5,72,837,781,649,100
7,5,100,837,781,649,72
7,5,100,72,781,649,837
7,5,100,72,837,649,781
7,5,100,72,837,781,649
7,6,230,576,587,658,815
7,6,815,576,587,658,230
7,6,815,230,587,658,576
7,6,815,230,576,658,587
7,6,815,230,576,587,658
7,6,230,357,576,658,825
7,6,825,357,576,658,230
7,6,825,230,576,658,357
7,6,825,230,357,658,576
7,6,825,230,357,576,658
7,6,45,825,816,357,815
7,6,815,825,816,357,45
7,6,815,45,816,357,825
7,6,815,45,825,357,816
7,6,815,45,825,816,357
7,6,816,357,587,658,815
7,6,815,357,587,658,816
7,6,815,816,587,658,357
7,6,815,816,357,658,587
7,6,815,816,357,587,658
7,6,357,576,587,658,230
7,6,230,576,587,658,357
7,6,230,357,587,658,576
7,6,230,357,576,658,587
7,6,230,357,576,587,658
7,6,825,816,576,658,815
7,6,815,816,576,658,825
7,6,815,825,576,658,816
7,6,815,825,816,658,576
7,6,815,825,816,576,658
7,6,816,576,587,658,815
7,6,815,576,587,658,816
7,6,815,816,587,658,576
7,6,815,816,576,658,587
7,6,815,816,576,587,658
7,6,45,825,230,357,815
7,6,815,825,230,357,45
7,6,815,45,230,357,825
7,6,815,45,825,357,230
7,6,815,45,825,230,357
7,6,45,825,230,357,815
7,6,815,825,230,357,45
7,6,815,45,230,357,825
7,6,815,45,825,357,230
7,6,815,45,825,230,357
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,545,213,469,441,121
7,2,121,213,469,441,545
7,2,121,545,469,441,213
7,2,121,545,213,441,469
7,2,121,545,213,469,441
7,2,605,235,441,440,623
7,2,623,235,441,440,605
7,2,623,605,441,440,235
7,2,623,605,235,440,441
7,2,623,605,235,441,440
7,2,605,235,441,440,623
7,2,623,235,441,440,605
7,2,623,605,441,440,235
7,2,623,605,235,440,441
7,2,623,605,235,441,440
7,2,121,605,545,235,669
7,2,669,605,545,235,121
7,2,669,121,545,235,605
7,2,669,121,605,235,545
7,2,669,121,605,545,235
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,605,235,441,440,669
7,2,669,235,441,440,605
7,2,669,605,441,440,235
7,2,669,605,235,440,441
7,2,669,605,235,441,440
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,545,235,441,440,605
7,2,605,235,441,440,545
7,2,605,545,441,440,235
7,2,605,545,235,440,441
7,2,605,545,235,441,440
7,2,121,605,213,235,669
7,2,669,605,213,235,121
7,2,669,121,213,235,605
7,2,669,121,605,235,213
7,2,669,121,605,213,235
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,469,235,441,440,605
7,2,605,235,441,440,469
7,2,605,469,441,440,235
7,2,605,469,235,440,441
7,2,605,469,235,441,440
7,2,605,235,441,440,623
7,2,623,235,441,440,605
7,2,623,605,441,440,235
7,2,623,605,235,440,441
7,2,623,605,235,441,440
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,605,545,213,235,669
7,2,669,545,213,235,605
7,2,669,605,213,235,545
7,2,669,605,545,235,213
7,2,669,605,545,213,235
7,2,121,545,213,235,669
7,2,669,545,213,235,121
7,2,669,121,213,235,545
7,2,669,121,545,235,213
7,2,669,121,545,213,235
7,2,121,545,213,235,669
7,2,669,545,213,235,121
7,2,669,121,213,235,545
7,2,669,121,545,235,213
7,2,669,121,545,213,235
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,545,213,469,669
7,2,669,545,213,469,121
7,2,669,121,213,469,545
7,2,669,121,545,469,213
7,2,669,121,545,213,469
7,2,121,545,213,235,669
7,2,669,545,213,235,121
7,2,669,121,213,235,545
7,2,669,121,545,235,213
7,2,669,121,545,213,235
7,2,605,213,235,440,669
7,2,669,213,235,440,605
7,2,669,605,235,440,213
7,2,669,605,213,440,235
7,2,669,605,213,235,440
7,2,469,235,370,440,605
7,2,605,235,370,440,469
7,2,605,469,370,440,235
7,2,605,469,235,440,370
7,2,605,469,235,370,440
7,2,605,545,235,440,669
7,2,669,545,235,440,605
7,2,669,605,235,440,545
7,2,669,605,545,440,235
7,2,669,605,545,235,440
7,2,605,545,213,469,669
7,2,669,545,213,469,605
7,2,669,605,213,469,545
7,2,669,605,545,469,213
7,2,669,605,545,213,469
7,2,605,545,213,469,669
7,2,669,545,213,469,605
7,2,669,605,213,469,545
7,2,669,605,545,469,213
7,2,669,605,545,213,469
7,13,102,288,346,375,613
7,13,613,288,346,375,102
7,13,613,102,346,375,288
7,13,613,102,288,375,346
7,13,613,102,288,346,375
7,13,288,346,375,428,613
7,13,613,346,375,428,288
7,13,613,288,375,428,346
7,13,613,288,346,428,375
7,13,613,288,346,375,428
7,13,102,848,924,428,458
7,13,458,848,924,428,102
7,13,458,102,924,428,848
7,13,458,102,848,428,924
7,13,458,102,848,924,428
7,13,102,848,924,428,458
7,13,458,848,924,428,102
7,13,458,102,924,428,848
7,13,458,102,848,428,924
7,13,458,102,848,924,428
7,13,102,848,924,428,458
7,13,458,848,924,428,102
7,13,458,102,924,428,848
7,13,458,102,848,428,924
7,13,458,102,848,924,428
7,13,102,848,346,924,458
7,13,458,848,346,924,102
7,13,458,102,346,924,848
7,13,458,102,848,924,346
7,13,458,102,848,346,924
7,13,848,288,375,428,458
7,13,458,288,375,428,848
7,13,458,848,375,428,288
7,13,458,848,288,428,375
7,13,458,848,288,375,428
7,13,102,848,924,428,458
7,13,458,848,924,428,102
7,13,458,102,924,428,848
7,13,458,102,848,428,924
7,13,458,102,848,924,428
7,13,102,848,924,428,458
7,13,458,848,924,428,102
7,13,458,102,924,428,848
7,13,458,102,848,428,924
7,13,458,102,848,924,428
7,13,102,848,924,428,458
7,13,458,848,924,428,102
7,13,458,102,924,428,848
7,13,458,102,848,428,924
7,13,458,102,848,924,428
7,13,102,848,346,924,458
7,13,458,848,346,924,102
7,13,458,102,346,924,848
7,13,458,102,848,924,346
7,13,458,102,848,346,924
7,3,498,708,377,424,732
7,3,732,708,377,424,498
7,3,732,498,377,424,708
7,3,732,498,708,424,377
7,3,732,498,708,377,424
7,3,15,708,377,424,630
7,3,630,708,377,424,15
7,3,630,15,377,424,708
7,3,630,15,708,424,377
7,3,630,15,708,377,424
7,3,620,15,377,424,630
7,3,630,15,377,424,620
7,3,630,620,377,424,15
7,3,630,620,15,424,377
7,3,630,620,15,377,424
7,3,620,732,15,652,630
7,3,630,732,15,652,620
7,3,630,620,15,652,732
7,3,630,620,732,652,15
7,3,630,620,732,15,652
7,3,498,708,377,424,732
7,3,732,708,377,424,498
7,3,732,498,377,424,708
7,3,732,498,708,424,377
7,3,732,498,708,377,424
7,3,732,15,377,424,630
7,3,630,15,377,424,732
7,3,630,732,377,424,15
7,3,630,732,15,424,377
7,3,630,732,15,377,424
7,3,620,15,377,424,630
7,3,630,15,377,424,620
7,3,630,620,377,424,15
7,3,630,620,15,424,377
7,3,630,620,15,377,424
7,3,732,15,652,708,630
7,3,630,15,652,708,732
7,3,630,732,652,708,15
7,3,630,732,15,708,652
7,3,630,732,15,652,708
7,3,620,732,377,424,630
7,3,630,732,377,424,620
7,3,630,620,377,424,732
7,3,630,620,732,424,377
7,3,630,620,732,377,424
7,3,620,732,377,424,630
7,3,630,732,377,424,620
7,3,630,620,377,424,732
7,3,630,620,732,424,377
7,3,630,620,732,377,424
7,3,739,498,259,845,832
7,3,832,498,259,845,739
7,3,832,739,259,845,498
7,3,832,739,498,845,259
7,3,832,739,498,259,845
7,2,605,545,213,469,669
7,2,669,545,213,469,605
7,2,669,605,213,469,545
7,2,669,605,545,469,213
7,2,669,605,545,213,469
7,2,605,545,213,469,68
7,2,68,545,213,469,605
7,2,68,605,213,469,545
7,2,68,605,545,469,213
7,2,68,605,545,213,469
7,2,605,545,213,469,68
7,2,68,545,213,469,605
7,2,68,605,213,469,545
7,2,68,605,545,469,213
7,2,68,605,545,213,469
7,2,213,235,370,440,68
7,2,68,235,370,440,213
7,2,68,213,370,440,235
7,2,68,213,235,440,370
7,2,68,213,235,370,440
7,2,605,545,213,235,68
7,2,68,545,213,235,605
7,2,68,605,213,235,545
7,2,68,605,545,235,213
7,2,68,605,545,213,235
7,2,605,545,213,235,68
7,2,68,545,213,235,605
7,2,68,605,213,235,545
7,2,68,605,545,235,213
7,2,68,605,545,213,235
7,2,605,213,235,370,68
7,2,68,213,235,370,605
7,2,68,605,235,370,213
7,2,68,605,213,370,235
7,2,68,605,213,235,370
7,2,605,545,213,469,669
7,2,669,545,213,469,605
7,2,669,605,213,469,545
7,2,669,605,545,469,213
7,2,669,605,545,213,469
7,2,605,545,213,469,669
7,2,669,545,213,469,605
7,2,669,605,213,469,545
7,2,669,605,545,469,213
7,2,669,605,545,213,469
7,2,605,545,213,469,669
7,2,669,545,213,469,605
7,2,669,605,213,469,545
7,2,669,605,545,469,213
7,2,669,605,545,213,469
7,2,605,545,213,469,669
7,2,669,545,213,469,605
7,2,669,605,213,469,545
7,2,669,605,545,469,213
7,2,669,605,545,213,469
7,2,213,235,370,440,68
7,2,68,235,370,440,213
7,2,68,213,370,440,235
7,2,68,213,235,440,370
7,2,68,213,235,370,440
7,2,545,213,235,440,68
7,2,68,213,235,440,545
7,2,68,545,235,440,213
7,2,68,545,213,440,235
7,2,68,545,213,235,440
7,2,605,545,213,469,669
7,2,669,545,213,469,605
7,2,669,605,213,469,545
7,2,669,605,545,469,213
7,2,669,605,545,213,469
7,2,213,469,235,370,605
7,2,605,469,235,370,213
7,2,605,213,235,370,469
7,2,605,213,469,370,235
7,2,605,213,469,235,370
7,2,605,545,213,235,669
7,2,669,545,213,235,605
7,2,669,605,213,235,545
7,2,669,605,545,235,213
7,2,669,605,545,213,235
7,2,669,213,235,440,68
7,2,68,213,235,440,669
7,2,68,669,235,440,213
7,2,68,669,213,440,235
7,2,68,669,213,235,440
7,2,605,545,210,469,669
7,2,669,545,210,469,605
7,2,669,605,210,469,545
7,2,669,605,545,469,210
7,2,669,605,545,210,469
7,2,605,545,213,235,669
7,2,669,545,213,235,605
7,2,669,605,213,235,545
7,2,669,605,545,235,213
7,2,669,605,545,213,235
7,2,605,545,210,469,669
7,2,669,545,210,469,605
7,2,669,605,210,469,545
7,2,669,605,545,469,210
7,2,669,605,545,210,469
7,2,605,545,210,469,669
7,2,669,545,210,469,605
7,2,669,605,210,469,545
7,2,669,605,545,469,210
7,2,669,605,545,210,469
7,2,545,210,213,235,605
7,2,605,210,213,235,545
7,2,605,545,213,235,210
7,2,605,545,210,235,213
7,2,605,545,210,213,235
7,2,605,545,210,469,669
7,2,669,545,210,469,605
7,2,669,605,210,469,545
7,2,669,605,545,469,210
7,2,669,605,545,210,469
7,2,605,545,210,469,669
7,2,669,545,210,469,605
7,2,669,605,210,469,545
7,2,669,605,545,469,210
7,2,669,605,545,210,469
7,2,605,545,213,469,669
7,2,669,545,213,469,605
7,2,669,605,213,469,545
7,2,669,605,545,469,213
7,2,669,605,545,213,469
7,2,605,545,213,235,669
7,2,669,545,213,235,605
7,2,669,605,213,235,545
7,2,669,605,545,235,213
7,2,669,605,545,213,235
7,2,605,213,235,370,669
7,2,669,213,235,370,605
7,2,669,605,235,370,213
7,2,669,605,213,370,235
7,2,669,605,213,235,370
7,2,213,235,370,440,68
7,2,68,235,370,440,213
7,2,68,213,370,440,235
7,2,68,213,235,440,370
7,2,68,213,235,370,440
7,2,840,235,370,440,623
7,2,623,235,370,440,840
7,2,623,840,370,440,235
7,2,623,840,235,440,370
7,2,623,840,235,370,440
7,2,746,840,370,440,623
7,2,623,840,370,440,746
7,2,623,746,370,440,840
7,2,623,746,840,440,370
7,2,623,746,840,370,440
7,2,605,545,210,469,669
7,2,669,545,210,469,605
7,2,669,605,210,469,545
7,2,669,605,545,469,210
7,2,669,605,545,210,469
7,2,545,213,469,235,746
7,2,746,213,469,235,545
7,2,746,545,469,235,213
7,2,746,545,213,235,469
7,2,746,545,213,469,235
7,2,545,210,213,235,669
7,2,669,210,213,235,545
7,2,669,545,213,235,210
7,2,669,545,210,235,213
7,2,669,545,210,213,235
7,2,605,545,210,235,669
7,2,669,545,210,235,605
7,2,669,605,210,235,545
7,2,669,605,545,235,210
7,2,669,605,545,210,235
7,2,605,545,210,235,669
7,2,669,545,210,235,605
7,2,669,605,210,235,545
7,2,669,605,545,235,210
7,2,669,605,545,210,235
7,2,605,545,213,235,669
7,2,669,545,213,235,605
7,2,669,605,213,235,545
7,2,669,605,545,235,213
7,2,669,605,545,213,235
7,2,605,545,210,213,669
